time,rms,temp
12:09:40,1.724,39.66
12:09:45,1.689,39.66
12:09:50,1.653,39.66
12:09:55,1.618,39.66
12:10:00,1.583,39.66
12:10:05,1.548,39.67
12:10:10,1.513,39.67
12:10:15,1.479,39.67
12:10:20,1.445,39.67
12:10:25,1.412,39.67
12:10:30,1.380,39.67
12:10:35,1.348,39.67
12:10:40,1.317,39.67
12:10:45,1.287,39.67
12:10:50,1.258,39.67
12:10:55,1.230,39.67
12:11:00,1.203,39.67
12:11:05,1.177,39.67
12:11:10,1.153,39.67
12:11:15,1.130,39.67
12:11:20,1.109,39.67
12:11:25,1.088,39.67
12:11:30,1.070,39.67
12:11:35,1.053,39.67
12:11:40,1.037,39.67
12:11:45,1.023,39.67
12:11:50,1.011,39.67
12:11:55,1.000,39.67
12:12:00,0.991,39.67
12:12:05,0.984,39.67
12:12:10,0.978,39.67
12:12:15,0.974,39.67
12:12:20,0.972,39.66
12:12:25,0.971,39.66
12:12:30,0.973,39.66
12:12:35,0.975,39.66
12:12:40,0.980,39.66
12:12:45,0.986,39.66
12:12:50,0.993,39.66
12:12:55,1.002,39.66
12:13:00,1.013,39.66
12:13:05,1.025,39.65
12:13:10,1.038,39.65
12:13:15,1.053,39.65
12:13:20,1.069,39.65
12:13:25,1.086,39.65
12:13:30,1.104,39.65
12:13:35,1.124,39.65
12:13:40,1.144,39.64
12:13:45,1.165,39.64
12:13:50,1.187,39.64
12:13:55,1.210,39.64
12:14:00,1.234,39.64
12:14:05,1.258,39.63
12:14:10,1.282,39.63
12:14:15,1.307,39.63
12:14:20,1.333,39.63
12:14:25,1.358,39.63
12:14:30,1.384,39.62
12:14:35,1.409,39.62
12:14:40,1.435,39.62
12:14:45,1.460,39.62
12:14:50,1.486,39.61
12:14:55,1.510,39.61
12:15:00,1.535,39.61
12:15:05,1.559,39.61
12:15:10,1.582,39.60
12:15:15,1.605,39.60
12:15:20,1.627,39.60
12:15:25,1.648,39.60
12:15:30,1.668,39.59
12:15:35,1.687,39.59
12:15:40,1.705,39.59
12:15:45,1.722,39.59
12:15:50,1.738,39.58
12:15:55,1.753,39.58
12:16:00,1.766,39.58
12:16:05,1.778,39.57
12:16:10,1.789,39.57
12:16:15,1.798,39.57
12:16:20,1.805,39.57
12:16:25,1.812,39.56
12:16:30,1.816,39.56
12:16:35,1.819,39.56
12:16:40,1.821,39.55
12:16:45,1.821,39.55
12:16:50,1.819,39.55
12:16:55,1.816,39.54
12:17:00,1.811,39.54
12:17:05,1.805,39.54
12:17:10,1.797,39.53
12:17:15,1.788,39.53
12:17:20,1.777,39.53
12:17:25,1.765,39.52
12:17:30,1.751,39.52
12:17:35,1.735,39.52
12:17:40,1.719,39.51
12:17:45,1.701,39.51
12:17:50,1.682,39.51
12:17:55,1.661,39.50
12:18:00,1.640,39.50
12:18:05,1.617,39.50
12:18:10,1.594,39.49
12:18:15,1.569,39.49
12:18:20,1.544,39.49
12:18:25,1.518,39.48
12:18:30,1.491,39.48
12:18:35,1.463,39.48
12:18:40,1.435,39.47
12:18:45,1.407,39.47
12:18:50,1.378,39.47
12:18:55,1.349,39.46
12:19:00,1.319,39.46
12:19:05,1.290,39.46
12:19:10,1.261,39.45
12:19:15,1.231,39.45
12:19:20,1.202,39.45
12:19:25,1.174,39.44
12:19:30,1.145,39.44
12:19:35,1.117,39.44
12:19:40,1.090,39.43
12:19:45,1.064,39.43
12:19:50,1.038,39.43
12:19:55,1.013,39.42
12:20:00,0.988,39.42
12:20:05,0.965,39.42
12:20:10,0.943,39.41
12:20:15,0.922,39.41
12:20:20,0.903,39.41
12:20:25,0.884,39.40
12:20:30,0.867,39.40
12:20:35,0.852,39.39
12:20:40,0.837,39.39
12:20:45,0.825,39.39
12:20:50,0.814,39.38
12:20:55,0.804,39.38
12:21:00,0.796,39.38
12:21:05,0.790,39.38
12:21:10,0.786,39.37
12:21:15,0.783,39.37
12:21:20,0.782,39.37
12:21:25,0.783,39.36
12:21:30,0.786,39.36
12:21:35,0.790,39.36
12:21:40,0.797,39.35
12:21:45,0.805,39.35
12:21:50,0.815,39.35
12:21:55,0.826,39.34
12:22:00,0.839,39.34
12:22:05,0.854,39.34
12:22:10,0.871,39.33
12:22:15,0.889,39.33
12:22:20,0.909,39.33
12:22:25,0.930,39.33
12:22:30,0.953,39.32
12:22:35,0.977,39.32
12:22:40,1.003,39.32
12:22:45,1.030,39.31
12:22:50,1.058,39.31
12:22:55,1.087,39.31
12:23:00,1.118,39.31
12:23:05,1.149,39.30
12:23:10,1.181,39.30
12:23:15,1.214,39.30
12:23:20,1.248,39.30
12:23:25,1.283,39.29
12:23:30,1.318,39.29
12:23:35,1.353,39.29
12:23:40,1.389,39.29
12:23:45,1.426,39.28
12:23:50,1.462,39.28
12:23:55,1.498,39.28
12:24:00,1.535,39.28
12:24:05,1.571,39.28
12:24:10,1.608,39.27
12:24:15,1.643,39.27
12:24:20,1.679,39.27
12:24:25,1.714,39.27
12:24:30,1.748,39.27
12:24:35,1.782,39.26
12:24:40,1.815,39.26
12:24:45,1.848,39.26
12:24:50,1.879,39.26
12:24:55,1.909,39.26
12:25:00,1.938,39.26
12:25:05,1.966,39.25
12:25:10,1.993,39.25
12:25:15,2.019,39.25
12:25:20,2.043,39.25
12:25:25,2.066,39.25
12:25:30,2.087,39.25
12:25:35,2.107,39.25
12:25:40,2.125,39.25
12:25:45,2.141,39.24
12:25:50,2.156,39.24
12:25:55,2.170,39.24
12:26:00,2.181,39.24
12:26:05,2.191,39.24
12:26:10,2.199,39.24
12:26:15,2.205,39.24
12:26:20,2.210,39.24
12:26:25,2.213,39.24
12:26:30,2.214,39.24
12:26:35,2.213,39.24
12:26:40,2.211,39.24
12:26:45,2.207,39.24
12:26:50,2.201,39.24
12:26:55,2.194,39.23
12:27:00,2.185,39.23
12:27:05,2.175,39.23
12:27:10,2.163,39.23
12:27:15,2.149,39.23
12:27:20,2.134,39.23
12:27:25,2.118,39.23
12:27:30,2.100,39.23
12:27:35,2.082,39.24
12:27:40,2.062,39.24
12:27:45,2.041,39.24
12:27:50,2.019,39.24
12:27:55,1.996,39.24
12:28:00,1.972,39.24
12:28:05,1.947,39.24
12:28:10,1.922,39.24
12:28:15,1.896,39.24
12:28:20,1.870,39.24
12:28:25,1.843,39.24
12:28:30,1.816,39.24
12:28:35,1.789,39.24
12:28:40,1.761,39.24
12:28:45,1.734,39.25
12:28:50,1.706,39.25
12:28:55,1.679,39.25
12:29:00,1.652,39.25
12:29:05,1.625,39.25
12:29:10,1.599,39.25
12:29:15,1.573,39.25
12:29:20,1.548,39.26
12:29:25,1.523,39.26
12:29:30,1.499,39.26
12:29:35,1.476,39.26
12:29:40,1.454,39.26
12:29:45,1.433,39.27
12:29:50,1.413,39.27
12:29:55,1.394,39.27
12:30:00,1.376,39.27
12:30:05,1.360,39.28
12:30:10,1.345,39.28
12:30:15,1.331,39.28
12:30:20,1.318,39.28
12:30:25,1.307,39.29
12:30:30,1.298,39.29
12:30:35,1.290,39.29
12:30:40,1.283,39.29
12:30:45,1.278,39.30
12:30:50,1.274,39.30
12:30:55,1.272,39.30
12:31:00,1.272,39.31
12:31:05,1.273,39.31
12:31:10,1.276,39.31
12:31:15,1.280,39.32
12:31:20,1.286,39.32
12:31:25,1.293,39.32
12:31:30,1.302,39.33
12:31:35,1.313,39.33
12:31:40,1.324,39.33
12:31:45,1.338,39.34
12:31:50,1.352,39.34
12:31:55,1.368,39.35
12:32:00,1.385,39.35
12:32:05,1.403,39.35
12:32:10,1.422,39.36
12:32:15,1.443,39.36
12:32:20,1.464,39.37
12:32:25,1.487,39.37
12:32:30,1.510,39.38
12:32:35,1.534,39.38
12:32:40,1.558,39.39
12:32:45,1.584,39.39
12:32:50,1.609,39.40
12:32:55,1.636,39.40
12:33:00,1.662,39.41
12:33:05,1.689,39.41
12:33:10,1.716,39.42
12:33:15,1.743,39.42
12:33:20,1.770,39.43
12:33:25,1.797,39.43
12:33:30,1.823,39.44
12:33:35,1.850,39.44
12:33:40,1.876,39.45
12:33:45,1.901,39.45
12:33:50,1.926,39.46
12:33:55,1.950,39.46
12:34:00,1.974,39.47
12:34:05,1.996,39.48
12:34:10,2.018,39.48
12:34:15,2.039,39.49
12:34:20,2.059,39.49
12:34:25,2.077,39.50
12:34:30,2.095,39.51
12:34:35,2.111,39.51
12:34:40,2.125,39.52
12:34:45,2.139,39.53
12:34:50,2.151,39.53
12:34:55,2.161,39.54
12:35:00,2.170,39.54
12:35:05,2.177,39.55
12:35:10,2.183,39.56
12:35:15,2.187,39.57
12:35:20,2.189,39.57
12:35:25,2.190,39.58
12:35:30,2.189,39.59
12:35:35,2.186,39.59
12:35:40,2.181,39.60
12:35:45,2.175,39.61
12:35:50,2.167,39.61
12:35:55,2.157,39.62
12:36:00,2.146,39.63
12:36:05,2.133,39.64
12:36:10,2.118,39.64
12:36:15,2.101,39.65
12:36:20,2.083,39.66
12:36:25,2.064,39.67
12:36:30,2.043,39.67
12:36:35,2.020,39.68
12:36:40,1.996,39.69
12:36:45,1.971,39.70
12:36:50,1.944,39.71
12:36:55,1.917,39.71
12:37:00,1.888,39.72
12:37:05,1.858,39.73
12:37:10,1.827,39.74
12:37:15,1.795,39.75
12:37:20,1.762,39.75
12:37:25,1.728,39.76
12:37:30,1.694,39.77
12:37:35,1.660,39.78
12:37:40,1.624,39.79
12:37:45,1.589,39.79
12:37:50,1.553,39.80
12:37:55,1.517,39.81
12:38:00,1.481,39.82
12:38:05,1.445,39.83
12:38:10,1.409,39.84
12:38:15,1.373,39.85
12:38:20,1.337,39.86
12:38:25,1.302,39.86
12:38:30,1.267,39.87
12:38:35,1.233,39.88
12:38:40,1.200,39.89
12:38:45,1.167,39.90
12:38:50,1.135,39.91
12:38:55,1.104,39.92
12:39:00,1.074,39.93
12:39:05,1.045,39.94
12:39:10,1.018,39.94
12:39:15,0.991,39.95
12:39:20,0.966,39.96
12:39:25,0.942,39.97
12:39:30,0.920,39.98
12:39:35,0.899,39.99
12:39:40,0.880,40.00
12:39:45,0.862,40.01
12:39:50,0.846,40.02
12:39:55,0.832,40.03
12:40:00,0.819,40.04
12:40:05,0.808,40.05
12:40:10,0.799,40.06
12:40:15,0.791,40.07
12:40:20,0.786,40.08
12:40:25,0.782,40.08
12:40:30,0.780,40.09
12:40:35,0.780,40.10
12:40:40,0.781,40.11
12:40:45,0.784,40.12
12:40:50,0.789,40.13
12:40:55,0.796,40.14
12:41:00,0.805,40.15
12:41:05,0.815,40.16
12:41:10,0.827,40.17
12:41:15,0.840,40.18
12:41:20,0.855,40.19
12:41:25,0.871,40.20
12:41:30,0.889,40.21
12:41:35,0.908,40.22
12:41:40,0.929,40.23
12:41:45,0.950,40.24
12:41:50,0.973,40.25
12:41:55,0.997,40.26
12:42:00,1.022,40.27
12:42:05,1.048,40.28
12:42:10,1.075,40.29
12:42:15,1.102,40.30
12:42:20,1.131,40.31
12:42:25,1.159,40.32
12:42:30,1.189,40.33
12:42:35,1.218,40.34
12:42:40,1.248,40.35
12:42:45,1.278,40.36
12:42:50,1.309,40.37
12:42:55,1.339,40.38
12:43:00,1.369,40.39
12:43:05,1.399,40.40
12:43:10,1.429,40.41
12:43:15,1.459,40.42
12:43:20,1.488,40.43
12:43:25,1.516,40.44
12:43:30,1.544,40.45
12:43:35,1.571,40.46
12:43:40,1.598,40.47
12:43:45,1.624,40.48
12:43:50,1.648,40.49
12:43:55,1.672,40.50
12:44:00,1.694,40.51
12:44:05,1.716,40.52
12:44:10,1.736,40.53
12:44:15,1.755,40.53
12:44:20,1.773,40.54
12:44:25,1.789,40.55
12:44:30,1.804,40.56
12:44:35,1.818,40.57
12:44:40,1.830,40.58
12:44:45,1.840,40.59
12:44:50,1.849,40.60
12:44:55,1.856,40.61
12:45:00,1.862,40.62
12:45:05,1.866,40.63
12:45:10,1.869,40.64
12:45:15,1.870,40.65
12:45:20,1.870,40.66
12:45:25,1.867,40.67
12:45:30,1.864,40.68
12:45:35,1.859,40.69
12:45:40,1.852,40.70
12:45:45,1.844,40.71
12:45:50,1.834,40.72
12:45:55,1.823,40.73
12:46:00,1.811,40.73
12:46:05,1.797,40.74
12:46:10,1.782,40.75
12:46:15,1.766,40.76
12:46:20,1.749,40.77
12:46:25,1.730,40.78
12:46:30,1.711,40.79
12:46:35,1.691,40.80
12:46:40,1.669,40.81
12:46:45,1.648,40.82
12:46:50,1.625,40.83
12:46:55,1.602,40.83
12:47:00,1.578,40.84
12:47:05,1.554,40.85
12:47:10,1.529,40.86
12:47:15,1.504,40.87
12:47:20,1.479,40.88
12:47:25,1.454,40.89
12:47:30,1.429,40.90
12:47:35,1.404,40.90
12:47:40,1.380,40.91
12:47:45,1.355,40.92
12:47:50,1.331,40.93
12:47:55,1.307,40.94
12:48:00,1.284,40.95
12:48:05,1.262,40.95
12:48:10,1.240,40.96
12:48:15,1.219,40.97
12:48:20,1.199,40.98
12:48:25,1.180,40.99
12:48:30,1.162,41.00
12:48:35,1.145,41.00
12:48:40,1.129,41.01
12:48:45,1.115,41.02
12:48:50,1.102,41.03
12:48:55,1.090,41.03
12:49:00,1.079,41.04
12:49:05,1.071,41.05
12:49:10,1.063,41.06
12:49:15,1.057,41.06
12:49:20,1.053,41.07
12:49:25,1.050,41.08
12:49:30,1.049,41.09
12:49:35,1.050,41.09
12:49:40,1.052,41.10
12:49:45,1.056,41.11
12:49:50,1.061,41.12
12:49:55,1.068,41.12
12:50:00,2.177,41.13
12:50:05,2.188,41.14
12:50:10,2.200,41.14
12:50:15,2.214,41.15
12:50:20,2.229,41.16
12:50:25,2.246,41.16
12:50:30,2.265,41.17
12:50:35,2.285,41.18
12:50:40,2.306,41.18
12:50:45,2.329,41.19
12:50:50,2.353,41.20
12:50:55,2.378,41.20
12:51:00,2.405,41.21
12:51:05,2.433,41.22
12:51:10,2.461,41.22
12:51:15,2.491,41.23
12:51:20,2.522,41.23
12:51:25,2.553,41.24
12:51:30,2.586,41.25
12:51:35,2.618,41.25
12:51:40,1.552,41.26
12:51:45,1.586,41.26
12:51:50,1.620,41.27
12:51:55,1.655,41.27
12:52:00,1.690,41.28
12:52:05,1.725,41.28
12:52:10,1.760,41.29
12:52:15,1.794,41.30
12:52:20,1.829,41.30
12:52:25,1.864,41.31
12:52:30,1.898,41.31
12:52:35,1.931,41.32
12:52:40,1.964,41.32
12:52:45,1.997,41.32
12:52:50,2.028,41.33
12:52:55,2.059,41.33
12:53:00,2.089,41.34
12:53:05,2.118,41.34
12:53:10,2.145,41.35
12:53:15,2.172,41.35
12:53:20,2.197,41.36
12:53:25,2.222,41.36
12:53:30,2.244,41.36
12:53:35,2.266,41.37
12:53:40,2.285,41.37
12:53:45,2.304,41.38
12:53:50,2.320,41.38
12:53:55,2.335,41.38
12:54:00,2.349,41.39
12:54:05,2.360,41.39
12:54:10,2.370,41.40
12:54:15,2.378,41.40
12:54:20,2.385,41.40
12:54:25,2.389,41.41
12:54:30,2.392,41.41
12:54:35,2.393,41.41
12:54:40,2.392,41.42
12:54:45,2.389,41.42
12:54:50,2.385,41.42
12:54:55,2.378,41.42
12:55:00,2.370,41.43
12:55:05,2.360,41.43
12:55:10,2.349,41.43
12:55:15,2.336,41.43
12:55:20,2.321,41.44
12:55:25,2.304,41.44
12:55:30,2.287,41.44
12:55:35,2.267,41.44
12:55:40,2.246,41.45
12:55:45,2.224,41.45
12:55:50,2.201,41.45
12:55:55,2.176,41.45
12:56:00,2.150,41.45
12:56:05,2.123,41.46
12:56:10,2.095,41.46
12:56:15,2.066,41.46
12:56:20,2.037,41.46
12:56:25,2.006,41.46
12:56:30,1.975,41.46
12:56:35,1.944,41.47
12:56:40,1.912,41.47
12:56:45,1.880,41.47
12:56:50,1.847,41.47
12:56:55,1.814,41.47
12:57:00,1.781,41.47
12:57:05,1.748,41.47
12:57:10,1.716,41.47
12:57:15,1.683,41.48
12:57:20,1.651,41.48
12:57:25,1.619,41.48
12:57:30,1.588,41.48
12:57:35,1.557,41.48
12:57:40,1.527,41.48
12:57:45,1.498,41.48
12:57:50,1.469,41.48
12:57:55,1.442,41.48
12:58:00,1.415,41.48
12:58:05,1.389,41.48
12:58:10,1.365,41.48
12:58:15,1.342,41.48
12:58:20,1.320,41.48
12:58:25,1.299,41.48
12:58:30,1.280,41.48
12:58:35,1.262,41.48
12:58:40,1.245,41.48
12:58:45,1.230,41.48
12:58:50,1.217,41.48
12:58:55,1.205,41.48
12:59:00,1.194,41.48
12:59:05,1.186,41.48
12:59:10,1.179,41.48
12:59:15,1.173,41.48
12:59:20,1.169,41.48
12:59:25,1.167,41.47
12:59:30,1.166,41.47
12:59:35,1.167,41.47
12:59:40,1.170,41.47
12:59:45,1.174,41.47
12:59:50,1.180,41.47
12:59:55,1.187,41.47
13:00:00,1.196,41.47
13:00:05,1.206,41.47
13:00:10,1.217,41.46
13:00:15,1.230,41.46
13:00:20,1.244,41.46
13:00:25,1.260,41.46
13:00:30,1.276,41.46
13:00:35,1.294,41.46
13:00:40,1.313,41.46
13:00:45,1.332,41.45
13:00:50,1.353,41.45
13:00:55,1.374,41.45
13:01:00,1.396,41.45
13:01:05,1.419,41.45
13:01:10,1.442,41.44
13:01:15,1.466,41.44
13:01:20,1.490,41.44
13:01:25,1.514,41.44
13:01:30,1.539,41.44
13:01:35,1.564,41.43
13:01:40,1.588,41.43
13:01:45,1.613,41.43
13:01:50,1.637,41.43
13:01:55,1.661,41.42
13:02:00,1.685,41.42
13:02:05,1.709,41.42
13:02:10,1.732,41.42
13:02:15,1.754,41.42
13:02:20,1.775,41.41
13:02:25,1.796,41.41
13:02:30,1.816,41.41
13:02:35,1.835,41.40
13:02:40,1.853,41.40
13:02:45,1.870,41.40
13:02:50,1.886,41.40
13:02:55,1.900,41.39
13:03:00,1.914,41.39
13:03:05,1.926,41.39
13:03:10,1.936,41.39
13:03:15,1.945,41.38
13:03:20,1.953,41.38
13:03:25,1.959,41.38
13:03:30,1.964,41.37
13:03:35,1.967,41.37
13:03:40,1.969,41.37
13:03:45,1.969,41.36
13:03:50,1.967,41.36
13:03:55,1.964,41.36
13:04:00,1.959,41.36
13:04:05,1.952,41.35
13:04:10,1.944,41.35
13:04:15,1.935,41.35
13:04:20,1.923,41.34
13:04:25,1.911,41.34
13:04:30,1.896,41.34
13:04:35,1.880,41.33
13:04:40,1.863,41.33
13:04:45,1.844,41.33
13:04:50,1.824,41.32
13:04:55,1.803,41.32
13:05:00,1.780,41.32
13:05:05,1.756,41.31
13:05:10,1.731,41.31
13:05:15,1.705,41.31
13:05:20,1.678,41.30
13:05:25,1.650,41.30
13:05:30,1.621,41.30
13:05:35,1.591,41.29
13:05:40,1.561,41.29
13:05:45,1.530,41.29
13:05:50,1.499,41.28
13:05:55,1.467,41.28
13:06:00,1.435,41.27
13:06:05,1.403,41.27
13:06:10,1.370,41.27
13:06:15,1.338,41.26
13:06:20,1.305,41.26
13:06:25,1.273,41.26
13:06:30,1.241,41.25
13:06:35,1.209,41.25
13:06:40,1.178,41.25
13:06:45,1.147,41.24
13:06:50,1.117,41.24
13:06:55,1.088,41.24
13:07:00,1.059,41.23
13:07:05,1.032,41.23
13:07:10,1.005,41.23
13:07:15,0.979,41.22
13:07:20,0.955,41.22
13:07:25,0.931,41.22
13:07:30,0.909,41.21
13:07:35,0.888,41.21
13:07:40,0.869,41.21
13:07:45,0.851,41.20
13:07:50,0.835,41.20
13:07:55,0.820,41.20
13:08:00,0.807,41.19
13:08:05,0.795,41.19
13:08:10,0.785,41.19
13:08:15,0.777,41.18
13:08:20,0.771,41.18
13:08:25,0.766,41.18
13:08:30,0.763,41.17
13:08:35,0.763,41.17
13:08:40,0.763,41.17
13:08:45,0.766,41.16
13:08:50,0.771,41.16
13:08:55,0.777,41.16
13:09:00,0.785,41.15
13:09:05,0.795,41.15
13:09:10,0.807,41.15
13:09:15,0.820,41.15
13:09:20,0.835,41.14
13:09:25,0.852,41.14
13:09:30,0.870,41.14
13:09:35,0.890,41.13
13:09:40,0.911,41.13
13:09:45,0.934,41.13
13:09:50,0.958,41.13
13:09:55,0.983,41.12
13:10:00,1.010,41.12
13:10:05,1.038,41.12
13:10:10,1.067,41.11
13:10:15,1.097,41.11
13:10:20,1.128,41.11
13:10:25,1.159,41.11
13:10:30,1.192,41.10
13:10:35,1.225,41.10
13:10:40,1.259,41.10
13:10:45,1.293,41.10
13:10:50,1.328,41.10
13:10:55,1.363,41.09
13:11:00,1.398,41.09
13:11:05,1.433,41.09
13:11:10,1.468,41.09
13:11:15,1.503,41.08
13:11:20,1.538,41.08
13:11:25,1.573,41.08
13:11:30,1.607,41.08
13:11:35,1.641,41.08
13:11:40,1.674,41.07
13:11:45,1.707,41.07
13:11:50,1.739,41.07
13:11:55,1.770,41.07
13:12:00,1.800,41.07
13:12:05,1.829,41.07
13:12:10,1.857,41.06
13:12:15,1.884,41.06
13:12:20,1.910,41.06
13:12:25,1.935,41.06
13:12:30,1.958,41.06
13:12:35,1.980,41.06
13:12:40,2.000,41.06
13:12:45,2.019,41.06
13:12:50,2.036,41.05
13:12:55,2.052,41.05
13:13:00,2.067,41.05
13:13:05,2.079,41.05
13:13:10,2.090,41.05
13:13:15,2.100,41.05
13:13:20,2.107,41.05
13:13:25,2.113,41.05
13:13:30,2.118,41.05
13:13:35,2.120,41.05
13:13:40,2.121,41.05
13:13:45,2.120,41.05
13:13:50,2.118,41.05
13:13:55,2.114,41.04
13:14:00,2.109,41.04
13:14:05,2.101,41.04
13:14:10,2.093,41.04
13:14:15,2.083,41.04
13:14:20,2.071,41.04
13:14:25,2.058,41.04
13:14:30,2.044,41.04
13:14:35,2.028,41.04
13:14:40,2.012,41.04
13:14:45,1.994,41.04
13:14:50,1.975,41.05
13:14:55,1.955,41.05
13:15:00,1.934,41.05
13:15:05,1.913,41.05
13:15:10,1.890,41.05
13:15:15,1.867,41.05
13:15:20,1.843,41.05
13:15:25,1.819,41.05
13:15:30,1.795,41.05
13:15:35,1.770,41.05
13:15:40,1.745,41.05
13:15:45,1.720,41.05
13:15:50,1.694,41.05
13:15:55,1.669,41.06
13:16:00,1.644,41.06
13:16:05,1.619,41.06
13:16:10,1.595,41.06
13:16:15,1.571,41.06
13:16:20,1.547,41.06
13:16:25,1.524,41.07
13:16:30,1.502,41.07
13:16:35,1.480,41.07
13:16:40,1.459,41.07
13:16:45,1.440,41.07
13:16:50,1.421,41.07
13:16:55,1.403,41.08
13:17:00,1.386,41.08
13:17:05,1.371,41.08
13:17:10,1.356,41.08
13:17:15,1.343,41.09
13:17:20,1.332,41.09
13:17:25,1.321,41.09
13:17:30,1.313,41.09
13:17:35,1.305,41.10
13:17:40,1.299,41.10
13:17:45,1.295,41.10
13:17:50,1.292,41.11
13:17:55,1.291,41.11
13:18:00,1.291,41.11
13:18:05,1.293,41.11
13:18:10,1.297,41.12
13:18:15,1.302,41.12
13:18:20,1.309,41.12
13:18:25,1.317,41.13
13:18:30,1.327,41.13
13:18:35,1.338,41.13
13:18:40,1.351,41.14
13:18:45,1.365,41.14
13:18:50,1.380,41.15
13:18:55,1.397,41.15
13:19:00,1.416,41.15
13:19:05,1.435,41.16
13:19:10,1.456,41.16
13:19:15,1.478,41.17
13:19:20,1.501,41.17
13:19:25,1.525,41.18
13:19:30,1.550,41.18
13:19:35,1.576,41.18
13:19:40,1.603,41.19
13:19:45,1.630,41.19
13:19:50,1.658,41.20
13:19:55,1.687,41.20
13:20:00,1.716,41.21
13:20:05,1.745,41.21
13:20:10,1.775,41.22
13:20:15,1.804,41.22
13:20:20,1.834,41.23
13:20:25,1.864,41.23
13:20:30,1.894,41.24
13:20:35,1.924,41.24
13:20:40,1.953,41.25
13:20:45,1.982,41.25
13:20:50,2.011,41.26
13:20:55,2.039,41.27
13:21:00,2.066,41.27
13:21:05,2.092,41.28
13:21:10,2.118,41.28
13:21:15,2.143,41.29
13:21:20,2.167,41.29
13:21:25,2.190,41.30
13:21:30,2.211,41.31
13:21:35,2.232,41.31
13:21:40,2.251,41.32
13:21:45,2.268,41.33
13:21:50,2.285,41.33
13:21:55,2.300,41.34
13:22:00,2.313,41.34
13:22:05,2.325,41.35
13:22:10,2.335,41.36
13:22:15,2.344,41.36
13:22:20,2.350,41.37
13:22:25,2.355,41.38
13:22:30,2.359,41.38
13:22:35,2.360,41.39
13:22:40,2.360,41.40
13:22:45,2.358,41.41
13:22:50,2.355,41.41
13:22:55,2.349,41.42
13:23:00,2.342,41.43
13:23:05,2.333,41.43
13:23:10,2.322,41.44
13:23:15,2.309,41.45
13:23:20,2.295,41.46
13:23:25,2.279,41.46
13:23:30,2.261,41.47
13:23:35,2.242,41.48
13:23:40,2.221,41.49
13:23:45,2.199,41.50
13:23:50,2.175,41.50
13:23:55,2.150,41.51
13:24:00,2.124,41.52
13:24:05,2.096,41.53
13:24:10,2.068,41.53
13:24:15,2.038,41.54
13:24:20,2.007,41.55
13:24:25,1.975,41.56
13:24:30,1.942,41.57
13:24:35,1.909,41.58
13:24:40,1.875,41.58
13:24:45,1.840,41.59
13:24:50,1.805,41.60
13:24:55,1.769,41.61
13:25:00,2.483,41.62
13:25:05,2.447,41.63
13:25:10,2.411,41.63
13:25:15,2.375,41.64
13:25:20,2.339,41.65
13:25:25,2.303,41.66
13:25:30,2.267,41.67
13:25:35,2.231,41.68
13:25:40,2.197,41.69
13:25:45,2.162,41.70
13:25:50,2.129,41.70
13:25:55,2.096,41.71
13:26:00,2.063,41.72
13:26:05,2.032,41.73
13:26:10,2.002,41.74
13:26:15,1.973,41.75
13:26:20,1.945,41.76
13:26:25,1.918,41.77
13:26:30,1.892,41.78
13:26:35,1.868,41.79
13:26:40,1.845,41.80
13:26:45,1.074,41.80
13:26:50,1.054,41.81
13:26:55,1.036,41.82
13:27:00,1.019,41.83
13:27:05,1.004,41.84
13:27:10,0.990,41.85
13:27:15,0.979,41.86
13:27:20,0.969,41.87
13:27:25,0.960,41.88
13:27:30,0.954,41.89
13:27:35,0.949,41.90
13:27:40,0.946,41.91
13:27:45,0.945,41.92
13:27:50,0.945,41.93
13:27:55,0.947,41.94
13:28:00,0.951,41.95
13:28:05,0.956,41.96
13:28:10,0.963,41.97
13:28:15,0.972,41.98
13:28:20,0.982,41.99
13:28:25,0.994,42.00
13:28:30,1.007,42.01
13:28:35,1.022,42.02
13:28:40,1.038,42.03
13:28:45,1.055,42.03
13:28:50,1.074,42.04
13:28:55,1.094,42.05
13:29:00,1.114,42.06
13:29:05,1.136,42.07
13:29:10,1.159,42.08
13:29:15,1.182,42.09
13:29:20,1.207,42.10
13:29:25,1.232,42.11
13:29:30,1.258,42.12
13:29:35,1.284,42.13
13:29:40,1.310,42.14
13:29:45,1.337,42.15
13:29:50,1.364,42.16
13:29:55,1.392,42.17
13:30:00,1.419,42.18
13:30:05,1.446,42.19
13:30:10,1.473,42.20
13:30:15,1.500,42.21
13:30:20,1.527,42.22
13:30:25,1.553,42.23
13:30:30,1.579,42.24
13:30:35,1.604,42.25
13:30:40,1.628,42.26
13:30:45,1.652,42.27
13:30:50,1.675,42.28
13:30:55,1.697,42.29
13:31:00,1.718,42.30
13:31:05,1.738,42.31
13:31:10,1.757,42.32
13:31:15,1.775,42.33
13:31:20,1.791,42.34
13:31:25,1.806,42.35
13:31:30,1.820,42.36
13:31:35,1.833,42.37
13:31:40,1.844,42.38
13:31:45,1.853,42.39
13:31:50,1.861,42.40
13:31:55,1.868,42.41
13:32:00,1.873,42.42
13:32:05,1.876,42.43
13:32:10,1.878,42.44
13:32:15,1.879,42.45
13:32:20,1.878,42.46
13:32:25,1.875,42.46
13:32:30,1.870,42.47
13:32:35,1.865,42.48
13:32:40,1.857,42.49
13:32:45,1.848,42.50
13:32:50,1.838,42.51
